filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized,dxt5
0035cc69,b2fafff6ddcdd605f9afd9771de102c3b8fa494f,9b6882dfaf99d84b178ce20b289fb47e74a8cbfa,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035cce9,58b6fa11fd329bd2024be18d14f73465937f73d2,c950be3d11a97f6ffd2339f7ece0b5bedfe6d2d6,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035ce0b,3a90da1084cd964d8fed9818725dcd574149086f,b9231c201ac5d8c3458e144b4c787c9e091b07e6,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035dbe9,1de0a24a4e27936d389f7ada2542905a871525f0,fb21a7ce0b9b6c2facd8a73583da304704951460,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035ded2.img,70596ad19ec1661d2abd28eee37e7b57c7f888ad,e0b834fc63eb73601b310b722f28b7639a3763e9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0035ebe9,ab4ffac00800986f0dcd33872d15c52f78c0cccb,c8319124d168b83ec0fbc65df60cd42c24950cb0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035ec69,b108fc0f4846f315e979ee9b2c531e0437a672c2,451adff386c2a7372141baa9bf98dcedfcc13891,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035ece9,23ee3876cce7eaea38219cf3a7faf4cef4abdcb6,3245897e066a955cceba2bf731cb6a0804d274e0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035fbe9,d82ca4d42fc9e12fec1a6e3ff61904605d3ca065,5f1495b5974bd9fab1b014d22dde57caf506ffdb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0035fc69,56100157b9bbe6bb500323dd441b95ec167e4416,597d3e5ef4bc0464104d7f01ec9084d66c04bf63,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00360eea,63db8ae9d8a8c17ef2ca04b51f054837e934c08e,0e4699255e5c656c7304dc2a93d5f6248c51055f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00366be9,2ec6ac566dd48b38a917ccb8e2b084c1df77af3e,dee5444d7963edd5d561849f16e5ad5591223a91,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00367be9,6bc54d4361d429a6083450a3951b667fbec0b441,fe70d26721e2cd738daacad0a8d2591a2bb35d88,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00367c69,1e2319ba417d20b767bf4d4e3d2a700851646be7,ab3d13b60b5b066f009ba67a06e381c65d09ab7c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00367ce9,58dbdb10854275b14c04ee7e7f3e55677f443e2c,40b3ae4d8deeb443f74cbc8d92a8d78247787551,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00368be9,e1a4dff929e91a0d7d77265d5fbc55c474d8640d,ad212b7073cb13849aedabddd29eb7fe1a210c9d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00368c69,1a27ce5b792906d22dbdd99c0cb8a74a687f244b,18e2b946409d3a3724b15a26daad79f203d569f8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036a317,cd81f5a35ab048bd672a16be58ddd92265cfcb58,3fbd5d4115eb131f5dec64ed394edc9c8f8a7872,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0036bbe9,9ced999d99b638511b3d0c06694e9531c320975b,353808dac3c0c14df8f046218237f955a5fbb191,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036bc69,84b842582ff2c6dec2f56a8b060de4e5f27f1c55,55044637e7b1a21ca5f599e420716487de89e9cc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036bd68,64c69bf8ef24aa9f6b770a78ec6e4ca2abe3e42d,91c91ed1a0b6beba5b11d5cb437d646f736c25ab,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036cbe9,c40d6e8e5ee1a2a3ea23af1db3159e836b38c8ee,73940b5edc9a2d86001609068977d06fef4263ba,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036cc69,05fda120caf628a5583f727f80e412310b11fa31,480a8e1a6c9f68672e148b77fd395ef8bdb61f57,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036cce9,5ab8b7fec6548655a1200102f3016fe9d73ee8a8,35ebff2a29a4219f0a8349f52fd4b0e0431238d0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036dbe9,93a35e4c8cfd6f384cba8dca116734110d1b2477,1f531dab5dfbe2ea0606bb78930a70977de8cc52,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036ebe9,c7fc6b6c162737c61005a295b602469b25c074b1,79b5d19c4a156ff2956afdd8dce80831c5fa531e,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036ec69,aecbb0346a45c301c1e522de75b6b37cad0d207a,77ac672b40fa5e391fee176dcf204af33a6eb3e8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036ece9,042e073e19d5ae0e891176127c24807b3ffc6f1b,3de4a92a252d4e55869a6fb648828046a0d3a2f7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036fbe9,8fbb2a89c3e00a0d811f16f693560519274c995c,559cc230135e04d7cf9789b06615a260c494cace,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0036fc69,16614cfb1e670fed7f8a823ead7f83d27d286b62,e5623733d69d1cd197291f9406f5f5a58f4fdde4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00377be9,9f112f1b37d8c48ae41260ccf41a5c262cc7f4c6,8a274df9638389d95f6e406f991d9176df560c93,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003797aa,beab7d9c0fe2754a66f079b3855f8abbff5dc0b5,f8dda4192b7f90de2d11830985936ae1dbd47092,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0037aa3e,369568be9df989159fb1e25492142f9707efceee,dbabfa978263070ca19ab3650e23bff53c35d72f,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003807d3,e7f7f7bdbeaf039db425f2fdaff143242aec5970,892bd2a77e6e077da1633f339ded3c537c59d3aa,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00386be9,a5501c6044bb72ae79818f9fb303b4f3569392fe,03a02df348f57b833c6eedf2fe760e259b0bcc64,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00387be9,61c08bf2af80e1918f1d65b4e2dab330b6639c51,079c5f81ba801ba86bfc57f6898646b0b157ad78,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003886e9,f2341f519731664a4fb097684f7e604be5321f09,e9ff90bbe1130173abeee4b6ce8d2423b682c1f2,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0038c9cf.img,bd1c220d73e35ffa0dd1d1f950f188e7ae2cbb79,80e8fce8b243c520c8e6efcc43bb6aa4b0aaf9d8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9d3.img,044db658a68a47011859c04e96adb6bbe90eae11,9eea955176c2c14963ed4094fb027e557deec13a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9d7.img,97388d3b074154d9ef3b28140a33a025e9267f15,dc0d3fd31d7991d164f08d3635951083936e84f7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9db.img,ae570a0ccfbbdd38c44b6c12ae1129d73d793cc5,6148010d74f725965535727534870704283ed30d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9df.img,98b457759e66bfcdb6dc52402ef80f863d9ed411,a6e731c77664bb4d92240ef9d1fbfa1c2760be81,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9e3.img,95f4a93177d686284634510585bab091ca971bdd,6b40f739d8cbbe034f19c3c8e4fe261f6bec381a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9e7.img,770cf994029053026067ac02a7f76d39e3512a55,0c1b195008840dcbd9aaba6e41f72eb0a8e6bb5f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9eb.img,e0550ebd42da5b16f16a75666b7e5aa12be69997,481191c7d3548d3b2e9b8e95e1f318fa777b3d0b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038c9f3.img,bac706cd2718797e7249d94b064483c5f5771a89,3a8ab8b1a5007178e8d61d5bda0046bdf6802e53,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca53.img,d6ec1c00f491b0951e2c81fee171758549654fb6,42adad5289bbb865cfeea7f646b1c1fd9ce27733,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca57.img,3c93a24044e977ab198893b0197d59ab965d12e6,fadcb4b1d6536eb4ba9be00ff51e3825d30cb880,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca63.img,315810b287db5cd4d267979aa262ab6d49f1dfea,503579edc5680014166657fa715b861d66b13ec3,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca67.img,353e1e3e0d409b05433c153c4bc4786bf62b7fdf,f05eb996329b04ef9ec9a75e10844edc2a4ef116,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca6f.img,2529f9f36ff4bdbbf8fd37c154b58c6c283ce584,0c02bfbf26765e53f7813d65fbc29d55b26f2b75,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038ca73.img,280b5576ee05c2531cceec94a06d54b2056f2766,f4b8d6ab9b7810a3592465489bddbcf89eac323a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0038f2a7,412e0576fd62960fddc48a124516aa24df13e671,d3b36e7714e6855f148e5b9e9a57a73d6ca40c9a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0038f2a7_5def0cd149f56d9b37bda645a51e60c5,a169ffa897491765c704c646e4ac4a4b012a8425,b5067d67a39cce9d31d7332d44d4023359873501,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00392f42,664f55911459f120ec83a71ff222864da40cc84b,c276e9e0c774d4707585357f200d898dd57d7c3b,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00393ebb,e4bb34bdf9e904a0826cb0faaf9f65739db7d7cf,74c61f56d4bddcb2e7bfdcf4fd9dc069687d26aa,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003987a9,efa2111ddcb94eab490005f73dab9885b814c59f,034a128ddfb6a2d6751753271e83f5cf23423490,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0039a697,173de93b1bfb2bedff2974b7552745a1edc24f3c,60002fc924e80629fa054e617af0b18965ccbda6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0039b4db,b6de2c84d211d5c74c78f32dd326aba512eda4f9,34bab06742ff3245ae0857921dde8db74af38ca3,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0039c5e8,99d25bc460899bae719a19a1ddd5bf4b2f42603e,0b668e8beeabae3618776cbae31bc7c345ef8c13,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0039c9e3.img,c5e8b051456829e416fac0a70cf635558031003a,6fb33e23c28f7a5ce93d7b08900005d2ca65d71f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003a437d,8beed39ebfcc2487073ef0be7042955bf94772bb,09f0ef78172fc459765fe0eac9e77bb745fb4ada,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
003a52ae,81460f40d23beddd476e94c7552210232feb2732,984bafb4482afcdee6e7aef3cf5c1491244e9757,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003a7c61,61bbb1c283fc83e22f51137153e35d440335a6a3,f169e461cb88a0353235a9d29cfb6f556afccbeb,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003ab5aa,8523b25228073d19aacf6185eb3f0a5cf80e023f,4e5f06af8295a4d5ce25481940ffa2ec4dbd75cd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003aba2b,821d83f5ea575052404ad6c39b38ed0ecda30beb,328960aa41393e330c30de43a7ef82378d576957,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003aba31,c2d1850b0bfd337c5fc9ee1e0d8398df97ec08ca,160267a4faf9a7d46816500808772b82f1f94463,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003abe0b,11f878feb18b0a2a410cd3a5dcf9c06e67edd0ad,0f69f45c6dfea86bc2fe75a5c0a435051047a303,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003b1537,6928ad09e1b31edeba9905ede4979ad3e714a42e,4538a1dc1f0143e38455387ba0311154a44563d6,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003b6d6f,e20e2cdec42bb43bc6bb8ae674317cb3e26adf7d,f0e347e4836f34c7521d4d5bb4cb4e22c23ed34d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003b6f66,465dcd70b23a5148a3611852ed8ea2e32e783bd9,c568117a50044e93775892e8851d98faece9c15a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003b9652,9a2e096fc0e8d93f2f11b3e389ca6c7ac592435d,7694bdd27839c378a6058d4271206e145ec93c67,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
003ba5d1,73a1cf9759b1d0e92e99888ceffd97ce3a515a9c,58821f9470f8d2dff3f3d10a7556eab06137de76,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003bcaaa,e85020e6fc3c204f978e5eec844333fe5a25c314,1ee5183746507175415bc84d68a9c9f0694e7ccc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003bd3e7,7be8b55f4fe2e1cc535da92cc38731afd04be6b2,496d8c0303f2a89c8a7c377c448db65078ab90ca,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
003cba6b,dc3ad344a88e7870fedede0909274512e3237b5a,bb5553e05bf4d7511ea1490e3adc77a197ed916d,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003d06bf,f23b08ffe15490a1444da0b576dbcb71a339ddb5,0ab09b42a6e50ea00ee3fed59aa7e879bb20865b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
003d0d74,c12b30af201273605a141924bf065d41fb1bdba3,852284fce93403e05c6a52e56c1ab76410b695fd,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
003d6be9.img,18dfd58911133e9398353731ebfa11ad7da8c961,c08134c32dc420d70723aa45ce392299b6802a38,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6c69.img,21ef019cb6d216eb52a048d886be1766fc0e0380,8aee877f275474ca687faf9062a3d15ab830d8e0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6ce9.img,55678f091e1306c1aa937bddb1200273959779c3,617660925616dbff925f7365157545b15fac39ac,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6d69.img,7f42f7e55583cbbab7be6ea9c9d44f00217b9b5b,2320d93a82605a80c3ab2d0849d84f0f2e22640e,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6de9.img,d08b8b10087c3f16e89717d4ee0ad8ccc75b683c,4893bc9e85715fd44a8aeb50c78cac555c434f97,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6e69.img,c7293c9f46ff3a8d1aa35f043d3caed562b983a2,fe919e68677e972beb8a2ed43012a86e95e5808e,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d6ee9.img,9f5bd568d1a01a0336e71dbf7cbe18c6598a8b18,7058dcca8df33c06f66a362ef8a49c100657f32f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d7020,fb0ace091a83d6ffb59741425bc5e7a8f805a801,ae1afeace6fefc365e2f4c5c762e044b6d7b0017,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003d7c69.img,030814734d5842f73afffb778d95ddea6cb96746,561457288dd486ba3262fb093236b3991a7ba77d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d8be9.img,b24cb2ad1fda103e05b95f33f12a882d3e5b99c0,3b8d04a4c76d3c808abe0012f789950bcfa2fedc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d8c69.img,6cc05b7f29d6380e7cd5cd7258d24641453e4987,f94eacff2d52ed4f8e050511312a41ef5c077e2d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d8ce9.img,9aa23287c948707ea19160350dd5c64816314723,dd2353c77a09b130a6d04ca0e383146e7c971812,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d9a2e,38331abd7f9244f57d6b85911183dc130921fbe9,8d5fac12e7e74a01ed0d7f5927fe74b490cb2342,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003d9a34,8fbf6edad236f7feda171dc50af5a63f94e9acf4,aec8255c598ad216fff03b116cbf81e3e1bc16bd,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
003d9be9.img,e319157f18599b34cfa85bb89f567d221677ced9,ae5ef7d9a9bc8d43daa5df380561d6f749fb2a77,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d9c69.img,35001fd60b699ad9035e5db52795618c106e4f7a,7235798f6ef4ce18915d0315fc8e41790216a363,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003d9ce9.img,bb1cd3ed4917d280e6358a61f8600a41e725aea0,40521bb910d77d0e1a3001b5607b52d1ead480fa,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dabe9.img,01a670c62069cae22a6d1080f95b5832fe1206db,18a9897590673cc4954f03a649e32c8913dacc72,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dac69.img,249d7d2156595d46a880db040f10216422690923,eed329b0f7d199dd5ca79b8784441824e4b0928d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dace9.img,f095734ba12311c96d3415a7b8711f21df75147c,57055291aa9107cfa2ef64ed981671cc1001de8d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dad69.img,6fbbb92b3ad3d27c5224924da6aa55b33a0f0f9b,f2e3836f3f96d6bc8d24749f097362f9fdfe9998,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dade9.img,516382394eb577d53bcfb9b12d8372833c8b9a20,a5514e59533956db6de6ed1b4f075554e6524102,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dbbe9.img,d900c4106aa1c38d415b98adbd0dacdf9c5bebab,bc8e0112e9bb46d3b3ec80cec3af4e5a1033ebcf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dbc69.img,c81f0e6a5b3b105edbe45417fbe9582a65fc9bb1,258fca0a2b3cc2af8a4ad1728a41b4c248b83e2e,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dbc6d.img,994924cc4ad214086e17628e9fcfbb065830386b,3f8197810c7832650a02c623df777af3e9c85c36,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dbde9.img,03323d9daf6c94357b68cb3f5024ff4a235064d6,626c3735136a57bddda31ac0879d44bd0dda6a3b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dbe69.img,cb443c3d4dea62b2539da3979318927838b1b661,cb8dd21d0451d3a89cff57d1ec23c7bcd9a5e079,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dcbe9.img,f5ab5621b153946f45bb162f79fddc6ff78e36c7,688f5996d1ccb5af228e55658468c0d9c6b181d5,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dcc69.img,e5e62ee5c7bba9323c26d9e38a6ddeec1112f9c3,e6034990acb7c7a5bfd0c4f105f0d4a2ce5c6872,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dcce9.img,4e9a74882830782e0a105f73b80281612e8eceed,f78512cf70bd45bfe3286e239e75f613bd3d4855,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dcd69.img,060d461efa7ac42fa63f51a8f8083299935a79a5,a87dc4ff4a5779db128bfaced715d5569314dc89,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dcde9.img,14a295f5dbfaa8e9d55eab1324ab926b6a9b510b,7bfc4caf6575c820744d8dd507a20bf4adb712a4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dce69.img,0d17a1a0d6ec802abd8d8a6d7bb0ff7dbcf5b2af,cfb893ec76741e4985a2eaf03fab44fd08ac9270,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003ddbe9.img,4375a5e2296cda1cacbc7b81bc2062423c204df0,d2887422ddb9524d3b7c58f9796fd83576559ed5,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003ddc69.img,c7e6c8dc37dc465736884de446bd2dafe489a4cb,b6bc0d9da62b0f44f055e93422b30f8585a982ee,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003ddce9.img,a0fb32133f2eedf22514874ec311f879638f4608,3515515ea8e3885831479e82d92338e41abb2d32,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003ddd69.img,c2a5db59458f133697fe8ef905ee0b7f83954f49,8098a96b4e227d9af1cda24e243487341eda3adc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003ddde9.img,46ab52fda426bb8e7ca570f594900498dc3e8562,43e756ad99a79dcda1334497aa3848181e837075,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003debe9.img,7b4096717edbed3e9c86de46d54f8b903a1d489e,6c33575d10067c3d44c56e6727b0a4ae8943def8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dfbe9.img,a089223643f6b97eccc84bc0344f68a8ab73a313,3f23fc0a0908d841d70189e157d143c1c6a0315a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dfc69.img,d489d487f778e2f36f7d19f4f460805b36c4874e,76a51509e7bf5dc8c9a4ebafed38c48481d76096,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
003dfce9.img,d7dbd0aa28c4618d119e298f408ac9216e65a75c,2b0f47b4e454663ed7c4e384bce27c3a0c957a8d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
